Code_Insee,NomCommune,EPCI,Dept,Pop,offres,Densite
77293,Misy-sur-Yonne,CC Plaines et Monts de France,Seine-et-Marne,989,,
77294,Mitry-Mory,CC Pays de Montereau,Seine-et-Marne,20010,3,0.000149925
77295,Moisenay,CA Roissy Pays de France,Seine-et-Marne,1394,,
77296,Moissy-Cramayel,CC Brie des Rivières et Châteaux,Seine-et-Marne,17839,5,0.000280285
77297,Mondreville,CA Grand Paris Sud Seine Essonne Sénart,Seine-et-Marne,409,,
77298,Mons-en-Montois,CC Gâtinais Val de Loing,Seine-et-Marne,462,,
77300,Montceaux-lès-Meaux,CC Bassée-Montois,Seine-et-Marne,606,,
77301,Montceaux-lès-Provins,CA du Pays de Meaux,Seine-et-Marne,331,,
77302,Montcourt-Fromonville,CC du Provinois,Seine-et-Marne,2017,,
77303,Montdauphin,CC Pays de Nemours,Seine-et-Marne,249,,
77304,Montenils,CC des Deux Morin,Seine-et-Marne,26,,
77305,Montereau-Fault-Yonne,CC des Deux Morin,Seine-et-Marne,20400,1,4.90E-05
77306,Montereau-sur-le-Jard,CC Pays de Montereau,Seine-et-Marne,522,,
77307,Montévrain,CA Melun Val de Seine,Seine-et-Marne,11669,1,8.57E-05
77308,Montgé-en-Goële,CA Marne et Gondoire,Seine-et-Marne,778,,
77309,Monthyon,CC Plaines et Monts de France,Seine-et-Marne,1718,,
77310,Montigny-le-Guesdier,CA du Pays de Meaux,Seine-et-Marne,307,,
77311,Montigny-Lencoup,CC Bassée-Montois,Seine-et-Marne,1400,,
77312,Montigny-sur-Loing,CC Bassée-Montois,Seine-et-Marne,2777,,
77313,Montmachoux,CC Moret Seine et Loing,Seine-et-Marne,248,,
77314,Montolivet,CC Pays de Montereau,Seine-et-Marne,240,,
77315,Montry,CC des Deux Morin,Seine-et-Marne,3661,,
